model,entity_name,global_name,target_image,source_image1,source_image2,source_image3
kv_with_emb_without_multires,brambling,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01530575_70755.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_65687.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_75564.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01530575_10447.jpg
kv_with_emb_without_multires,orangutan,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02480495_18750.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_87123.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_82993.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_93121.jpg
kv_with_emb_without_multires,airliner,aircraft,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02690373_9099.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_40547.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_51308.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_20135.jpg
kv_with_emb_without_multires,canoe,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02951358_18807.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_83441.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_53105.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_91159.jpg
kv_with_emb_without_multires,garbage_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03417042_88060.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_97818.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_82536.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_5072.jpg
kv_with_emb_without_multires,goldfinch,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01531178_86645.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_88740.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_12985.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01531178_16329.jpg
kv_with_emb_without_multires,Dutch_oven,oven,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03259280_24112.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03259280_56102.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03259280_16046.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03259280_26674.jpg
kv_with_emb_without_multires,patas,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02486261_35283.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_61266.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_31593.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_37858.jpg
kv_with_emb_without_multires,patas,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02486261_3449.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_38568.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_8467.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_24214.jpg
kv_with_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088632_16388.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_69337.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_95007.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_18967.jpg
kv_with_emb_without_multires,desktop_computer,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03180011_47687.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_60647.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_76523.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03180011_22592.jpg
kv_with_emb_without_multires,digital_clock,clock,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03196217_1348.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_44753.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_74080.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_65484.jpg
kv_with_emb_without_multires,Madagascar_cat,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02497673_62965.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_62911.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_38205.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02497673_92144.jpg
kv_with_emb_without_multires,fire_engine,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03345487_90334.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_53515.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_95974.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_92090.jpg
kv_with_emb_without_multires,basset,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088238_58334.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_85771.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_33353.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_63585.jpg
kv_with_emb_without_multires,water_ouzel,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01601694_77125.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_54668.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_5748.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01601694_36455.jpg
kv_with_emb_without_multires,proboscis_monkey,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02489166_41717.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02489166_49409.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02489166_95349.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02489166_59216.jpg
kv_with_emb_without_multires,English_foxhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02089973_24128.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_90022.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_16138.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089973_46338.jpg
kv_with_emb_without_multires,cab,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02930766_17393.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_45896.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_29396.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_13477.jpg
kv_with_emb_without_multires,beach_wagon,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02814533_2406.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02814533_24254.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02814533_89168.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02814533_54102.jpg
kv_with_emb_without_multires,langur,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02488291_49284.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_90396.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_35876.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_22102.jpg
kv_with_emb_without_multires,jay,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01580077_54922.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_44780.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_87271.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_83818.jpg
kv_with_emb_without_multires,yawl,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04612504_68577.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_73752.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_11829.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04612504_85734.jpg
kv_with_emb_without_multires,cab,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02930766_7333.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_35825.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_79644.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_94267.jpg
kv_with_emb_without_multires,tow_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04461696_2672.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04461696_27040.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04461696_75525.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04461696_69013.jpg
kv_with_emb_without_multires,gibbon,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02483362_53983.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_51690.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_17680.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_10913.jpg
kv_with_emb_without_multires,fire_engine,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03345487_23252.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_52704.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_16344.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_98906.jpg
kv_with_emb_without_multires,capuchin,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02492035_87224.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_12537.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_61215.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_81533.jpg
kv_with_emb_without_multires,orangutan,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02480495_65889.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_51785.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_44514.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480495_94459.jpg
kv_with_emb_without_multires,indri,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02500267_31637.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02500267_42261.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02500267_49622.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02500267_56937.jpg
kv_with_emb_without_multires,langur,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02488291_19586.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_70704.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_30493.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_89031.jpg
kv_with_emb_without_multires,digital_clock,clock,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03196217_39058.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_12907.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_94906.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03196217_51733.jpg
kv_with_emb_without_multires,patas,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02486261_38597.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_49216.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_41014.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02486261_97827.jpg
kv_with_emb_without_multires,howler_monkey,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02492660_38892.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_56951.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_78360.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492660_68340.jpg
kv_with_emb_without_multires,limousine,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03670208_10308.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03670208_61081.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03670208_10534.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03670208_75414.jpg
kv_with_emb_without_multires,web_site,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n06359193_31871.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_58444.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_96575.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_39779.jpg
kv_with_emb_without_multires,moving_van,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03796401_77673.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03796401_82565.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03796401_99278.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03796401_47914.jpg
kv_with_emb_without_multires,beagle,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088364_62107.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_67102.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_45653.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_50269.jpg
kv_with_emb_without_multires,Irish_wolfhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02090721_71175.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_18025.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_77291.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02090721_91285.jpg
kv_with_emb_without_multires,canoe,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02951358_17128.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_59918.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_45751.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02951358_24278.jpg
kv_with_emb_without_multires,garbage_truck,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03417042_74952.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_88792.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_89412.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03417042_79538.jpg
kv_with_emb_without_multires,capuchin,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02492035_47086.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_58735.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_28832.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02492035_82177.jpg
kv_with_emb_without_multires,fire_engine,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03345487_45233.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_54316.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_61649.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_92407.jpg
kv_with_emb_without_multires,jay,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01580077_92978.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_36281.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_71679.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_49317.jpg
kv_with_emb_without_multires,house_finch,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01532829_81693.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_70199.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_20979.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01532829_83871.jpg
kv_with_emb_without_multires,gorilla,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02480855_73945.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_14477.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_62374.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02480855_47283.jpg
kv_with_emb_without_multires,pill_bottle,bottle,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n03937543_52226.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_55200.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_90830.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03937543_20590.jpg
kv_with_emb_without_multires,airship,aircraft,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02692877_69992.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02692877_46144.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02692877_59037.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02692877_32277.jpg
kv_with_emb_without_multires,langur,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02488291_43899.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_90805.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_44257.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02488291_1142.jpg
kv_with_emb_without_multires,web_site,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n06359193_44149.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_45432.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_64891.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n06359193_11305.jpg
kv_with_emb_without_multires,siamang,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02483708_63230.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_63825.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_25945.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_4954.jpg
kv_with_emb_without_multires,jay,bird,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n01580077_79092.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_93216.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_73029.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n01580077_73216.jpg
kv_with_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088632_18716.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_24863.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_14484.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_95998.jpg
kv_with_emb_without_multires,black-and-tan_coonhound,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02089078_558.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_73252.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_18408.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02089078_65435.jpg
kv_with_emb_without_multires,basset,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n02088238_7496.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_62147.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_98494.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088238_74354.jpg
kv_with_emb_without_multires,rotisserie,oven,https://conceptbed.s3.us-east-2.amazonaws.com/object/kv_with_emb_without_multires_n04111531_73261.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_19188.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_88798.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04111531_45196.jpg
unet_without_emb_without_multires,siamang,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02483708_86274.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_42217.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_59211.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_61268.jpg
unet_without_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02088632_88591.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_24460.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_57489.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_69764.jpg
unet_without_emb_without_multires,fire_engine,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n03345487_2960.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_83304.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_93438.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03345487_54832.jpg
unet_without_emb_without_multires,slide_rule,computer,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n04238763_55448.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_70006.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_75581.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n04238763_69468.jpg
unet_without_emb_without_multires,airliner,aircraft,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02690373_26568.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_2248.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_57365.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02690373_10665.jpg
unet_without_emb_without_multires,gibbon,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02483362_15916.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_27808.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_24684.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483362_45855.jpg
unet_without_emb_without_multires,grand_piano,keyboard,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n03452741_71736.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03452741_81111.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03452741_17860.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03452741_65510.jpg
unet_without_emb_without_multires,cab,car,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02930766_95221.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_57613.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_57539.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02930766_15198.jpg
unet_without_emb_without_multires,fireboat,boat,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n03344393_64411.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03344393_79251.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03344393_66800.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03344393_23417.jpg
unet_without_emb_without_multires,bluetick,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02088632_70451.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_17475.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_9590.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088632_17834.jpg
unet_without_emb_without_multires,pickup,truck,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n03930630_85010.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03930630_3202.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03930630_15415.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03930630_46090.jpg
unet_without_emb_without_multires,beagle,dog,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02088364_16913.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_75359.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_71576.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02088364_38522.jpg
unet_without_emb_without_multires,siamang,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02483708_22316.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_45447.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_87528.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02483708_73970.jpg
unet_without_emb_without_multires,chimpanzee,monkey,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n02481823_7680.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_22960.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_77038.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n02481823_38603.jpg
unet_without_emb_without_multires,organ,keyboard,https://conceptbed.s3.us-east-2.amazonaws.com/object/unet_without_emb_without_multires_n03854065_1370.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03854065_79821.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03854065_29371.jpg,https://conceptbed.s3.us-east-2.amazonaws.com/object/original_n03854065_57217.jpg
